source_data_name,problem_type,difficulty,achievement_standard_code,achievement_standard_text,chapter_major,chapter_middle,chapter_minor,problem_subtype,question_text,question_with_options,question_image_bbox,answer,explanation,option_type,extraction_status,recovered_answer,answer_match,image_regions
S3_중등_2_018938,객관식,중,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,일차방정식 그래프의 점 대입/자연수 점,일차방정식 $3x+y=12$의 그래프를 지나는 점의 $x$ 좌표와 $y$ 좌표가 모두 자연수인 점의 개수는$?$,"기울기: $-3$ $y$ 절편: $12$ $x$ 절편: $4$ 점 $(1, 9)$ 포함 점 $(2, 6)$ 포함 점 $(3, 3)$ 포함","[[66.33, 418.44, 274.33, 717.44]]",④ $3$개,"일차방정식 $3 x+y=12$를 $y$에 관하여 풀면 $y=-3 x+12$ 이다. $x=1, 2, 3, \cdots$을 대입하면 | <div class=""table_tabular "" style=""text-align: center""> <div class=""inline-tabular""><table id=""tabular""> <tbody> <tr style=""border-top: none !important; border-bottom: none !important;""> <td style=""text-align: center; border-left-style: solid !important; border-left-width: 1px !important; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; ""><span class=""math-inline ""> $x$</span></td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">1</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">2</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">3</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">4</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">5</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">6</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; ""><span class=""math-inline ""> $\cdots$</span></td> </tr> <tr style=""border-top: none !important; border-bottom: none !important;""> <td style=""text-align: center; border-left-style: solid !important; border-left-width: 1px !important; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; ""><span class=""math-inline ""> $y$</span></td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">9</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">6</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">3</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">0</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">-3</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">-6</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; ""><span class=""math-inline ""> $\cdots$</span></td> </tr> </tbody> </table> </div></div> | 따라서 $x$ 좌표와 $y$ 좌표가 모두 자연수인 점은 $(1, 9), (2, 6), (3, 3)$에서 $3$개이다.",,,,,
S3_중등_2_018939,객관식,중,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,일차방정식 그래프의 점 대입/자연수 점,일차방정식 $2 x+y-10=0$의 그래프를 지나는 점의 $x$ 좌표와 $y$ 좌표가 모두 자연수인 점의 개수는?,일차방정식 $2 x+y-10=0$의 그래프를 지나는 점의 $x$ 좌표와 $y$ 좌표가 모두 자연수인 점의 개수는? ① 0 개 ② 1 개 ③ 2 개 ④ 3 개 ⑤ 4 개,"[[61.5, 11.92, 808.5, 195.92]]",⑤ 4 개,"일차방정식 $2 x+y-10=0$을 $y$에 관하여 풀면 $y=-2 x+10$ 이다. $x=1, 2, 3, \quad \cdots$을 대입하면 | 따라서 $x$ 좌표와 $y$ 좌표가 모두 자연수인 점은 $(1, 8), (2, 6), (3, 4), (4, 2)$로 4 개이다. | <div class=""table_tabular "" style=""text-align: center""> <div class=""inline-tabular""><table id=""tabular""> <tbody> <tr style=""border-top: none !important; border-bottom: none !important;""> <td style=""text-align: center; border-left-style: solid !important; border-left-width: 1px !important; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; ""><span class=""math-inline ""> $x$</span></td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">1</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">2</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">3</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">4</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">5</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">6</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top-style: solid !important; border-top-width: 1px !important; width: auto; vertical-align: middle; "">7</td> </tr> <tr style=""border-top: none !important; border-bottom: none !important;""> <td style=""text-align: center; border-left-style: solid !important; border-left-width: 1px !important; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; ""><span class=""math-inline ""> $y$</span></td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">8</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">6</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">4</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">2</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">0</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">-2</td> <td style=""text-align: center; border-right-style: solid !important; border-right-width: 1px !important; border-bottom-style: solid !important; border-bottom-width: 1px !important; border-top: none !important; width: auto; vertical-align: middle; "">-4</td> </tr> </tbody> </table> </div></div> | 주어진 도형은 직선으로, y축과 x축으로 둘러싸인 영역을 나타낸다. 직선의 기울기는 음수이며, y절편은 10이다. 직선은 (1, 8), (2, 6), (3, 4), (4, 2) 등의 좌표를 지나간다. x축과의 교점은 (5, 0)이다.",text,recovered,⑤ 4 개,True,
S3_중등_2_018940,객관식,중,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,직선의 방정식 판별과 특수 직선,"다음은 일차방정식 $a x+b y+c=0$의 그래프이다. 일차방정식의 해를 순서쌍 $[x, y]$로 나타낼 때, 다음 중 $a x+b y+c=0$의 해는? (단, $a, b, c$는 상수)","점 (0, 1)과 (1, 3)을 지나는 직선이 있다.","[[49.49, 49.49, 218.24, 245.74]]","④ $(2, 5)$","주어진 그래프는 일차함수 $y=2 x+1$의 그래프와 같으므로 구하는 방정식은 $2 x-y+1=0$ 이다. 이 방정식의 해가 되려면 $x, y$의 값을 대입하여 등식이 성립해야하고 ④의 경우 $x=2, y=5$를 대입하면 $2 \times 2-5+1=0$ 이므로 ④ $(2, 5)$가 주어진 방정식의 해이다.",,,,,
S3_중등_2_018941,객관식,중,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,일차방정식 그래프의 점 대입/자연수 점,다음 중 $2 x-5=y$의 그래프 위에 있는 점은?,"다음 중 $2 x-5=y$의 그래프 위에 있는 점은? ① $(1, 1)$ ② $(2, -2)$ ③ $(3, -1)$ ④ $(4,3)$ ⑤ $(5, -5)$","[[57.25, 10.16, 398.5, 202.13]]","④ $(4,3)$",주어진 식 $2 x-5=y$에 점의 좌표를 각각 대입하여 등식이 성립하는 것을 찾는다.,mixed_with_image,recovered,"④ $(4,3)$",True,"[{""class_name"": ""정답(이미지)"", ""bbox"": [64.75, 141.41, 152.25, 168.91]}]"
S3_중등_2_018942,객관식,중,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,일차방정식 그래프의 점 대입/자연수 점,다음 중 일차방정식 $3 x-2 y+5=0$의 그래프 위의 점의 좌표인 것은?,"다음 중 일차방정식 $3 x-2 y+5=0$의 그래프 위의 점의 좌표인 것은? ① $(-1, 1)$ ② $(0, -5)$ ③ $(3, 6)$ ④ $(3, -2)$ ⑤ $(4, 0)$6","[[60.27, 12.73, 576.27, 195.28]]","① $(-1, 1)$","① $(-1, 1): 3 \times(-1)-2 \times 1+5=0$ ② $(0, -5): 3 \times 0-2 \times(-5)+5 \neq 0$ ③ $(3, 6): 3 \times 3-2 \times 6+5 \neq 0$ ④ $(3, -2): 3 \times 3-2 \times(-2)+5 \neq 0$ ⑤ $(4, 0): 3 \times 4-2 \times 0+5 \neq 0$",text,recovered,"① $(-1, 1)$",True,
S3_중등_2_018943,객관식,중,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,일차방정식 그래프의 점 대입/자연수 점,다음은 일차방정식 $x-y+3=0$의 그래프이다. 이 그래프 위의 점은?,"$xy$좌표평면 위에 점 $(-3, 3)$이 지나가는 직선이 있다.","[[73.25, 45.75, 251.5, 194]]","① $(-2, 1)$","방정식의 해의 그래프는 방정식의 해를 좌표로 하는 점들의 모임이므로 방정식의 해를 좌표로 하는 점은 그래프 위의 점이다. ①에서 $x=-2, y=1$을 $x-y+3=0$에 대입하면 $[-2]-1+3=0$ 이므로 방정식의 해이다.",,,,,
S3_중등_2_018944,객관식,중,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,일차방정식 그래프의 계수/부호 판단,직선 $3 x+2 y-6=0$에 대한 다음 설명 중 옳지 않은 것은?,"직선 $3 x+2 y-6=0$에 대한 다음 설명 중 옳지 않은 것은? ① $x$ 절편은 2이다. ② $y$ 절편은 3 이다. ③ $x$의 값이 증가할 때, $y$의 값은 감소한다. ④ 점 $(2, 3)$을 지난다. ⑤ 제 3 사분면은 지나지 않는다.","[[62.3, 11.58, 496.98, 194.56]]","③ $x$의 값이 증가할 때, $y$의 값은 감소한다.","\[ 3 x+2 y-6=0, \quad 2 y=-3 x+6 \text {, 즉 } y=-\frac{3}{2} x+3 \text { 에서 } \] 기울기는 $-\frac{3}{2}, y$ 절편은 $3, x$ 절편은 $0=-\frac{3}{2} x+3$ \[ \therefore \quad x=2 \] | ③ [ 기울기 ] $=-\frac{3}{2}<0$ 이므로 $x$의 값이 증가하면 $y$의 값은 감소한다. ④ $3 x+2 y-6=0$에 $x=2, y=3$을 대입하면 $3 \times 2+2 \times 3-6 \neq 0$ 따라서 점 $(2, 3)$을 지나지 않는다. ⑤ $y=-\frac{3}{2} x+3$의 그래프를 그리면 다음 그림과 같으므로 제 3 사분면은 지나지 않는다. | x, y좌표이다. y절편은 3, x절편은 2이다. $y=-\frac{3}{2} x+3$가 좌표 아래 문단에 적혀져있다.",text,recovered,"③ $x$의 값이 증가할 때, $y$의 값은 감소한다.",True,
S3_중등_2_018945,객관식,중,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,일차방정식 그래프의 계수/부호 판단,다음 중 일차방정식 $-2 x+y+3=0$의 그래프에 대한 설명으로 옳지 않은 것은?,"다음 중 일차방정식 $-2 x+y+3=0$의 그래프에 대한 설명으로 옳지 않은 것은? ① 기울기는 $2$이다. ② $x$의 값이 증가할 때, $y$의 값도 증가한다. ③ $x$ 절편은 2이다. ④ $y$ 절편은 $-3$이다. ⑤ 제 $2$ 사분면을 지나지 않는다.","[[61, 13.92, 657, 197.5]]",③ $x$ 절편은 2이다.,"$-2x+y+3=0$ \[ \therefore \quad y=2x-3 \] $y=2x-3$에서 기울기는 $2$, $y$ 절편은 $-3$, $x$ 절편은 $0=2x-3$ \[ \therefore \quad x=\frac{3}{2} \] ② (기울기)=$2$ 이므로 $x$의 값이 증가하면 $y$의 값도 증가한다. ⑤ 일차함수 $y=2x-3$의 그래프를 그리면 다음 그림과 같으므로 제 $2$ 사분면은 지나지 않는다. | 점 ($\frac{3}{2}$, $0$)과 점 $(0, -3)$이 직선으로 연결되어 있고 함수 $y=2x-3$이 표시되어 있다 $. $",text,recovered,③ $x$ 절편은 2이다.,True,
S3_중등_2_018946,객관식,중,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,일차방정식 그래프의 계수/부호 판단,일차방정식 $2 x-y+3=0$의 그래프에 대한 다음 설명 중 옳은 것을 모두 고르면?,"㉠ 일차함수 $y=\frac{1}{2} x-1$의 그래프와 평행하다. ㉡ 제 4 사분면을 지나지 않는다. ㉢ $x$ 절편, $y$ 절편의 곱은 - 2 이다. ㉣ 일차함수 $y=2 x+3$의 그래프와 일치한다.","[[63.69, 37.62, 1638.69, 206.37]]","④ ㉡, ㉣","$2 x-y+3=0$을 $y$에 관하여 풀어서 일차함수의 그래프의 성질을 이용한다. $2 x-y+3=0$을 $y$에 관하여 풀면 $y=2 x+3$ 이므로 일차함수 $y=2 x+3$의 그래프와 같다. ㉠ 일차함수 $y=\frac{1}{2} x-1$의 그래프와 평행하지 않다. ㉡ 제 4 사분면을 지나지 않는다. ㉢ $x$ 절편은 $-\frac{3}{2}, y$ 절편은 3 이므로 두 수의 곱은 $-\frac{9}{2}$ 이다. ㉣ 일차함수 $y=2 x+3$의 그래프와 일치한다.",,,,,
S3_중등_2_018947,객관식,중,9수02-17,[9수02-17] 일차함수와 미지수가 2개인 일차방정식의 관계를 설명할 수 있다.,3. 일차함수,2. 일차함수와 일차방정식의 관계,1. 일차함수와 일차방정식,일차방정식 그래프의 계수/부호 판단,일차방정식 $x+y-2=0$의 그래프에 대한 다음 설명 중 옳은 것은?,"일차방정식 $x+y-2=0$의 그래프에 대한 다음 설명 중 옳은 것은? ① 기울기는 1 이다. ② $x$ 절편은 - 2 이다. ③ $y$ 절편은 - 2 이다. ④ $y=x$의 그래프와 평행하다. ⑤ 제1, 2, 4사분면을 지난다.","[[58, 11.42, 556, 194.42]]","⑤ 제1, 2, 4사분면을 지난다.","① $y=-x+2$ 이므로 기울기는 -1 이다. ②, ③ $x+y-2=0$의 $x$ 절편은 $y=0$을 대입하면 $x=2, y$ 절편은 $x=0$을 대입하면 $y=2$ 이다. 따라서 그래프는 다음 그림과 같다. | ④ $y=-x$의 그래프와 평행하다. ⑤ 제 $1, 2, 4$ 사분면을 지난다. | 좌표평면도에 점 (0, 2)와 (2, 0)이 직선으로 이어져 있다.",text,recovered,"⑤ 제1, 2, 4사분면을 지난다.",True,
